"Symbol","logFC","t","P.Value","adj.P.Val","B","gene_type","EntrezID","AveExpr","Length","ensemblID"
"Xkr4",0.979832001847199,9.64377237228142,1.60963468249631e-07,6.76668047220843e-06,7.47915158354455,"protein_coding",497097,7.41197917844541,6094,"ENSMUSG00000051951"
"Gm37180",3.97320536462344,2.70653244263308,0.0171738546140969,0.0637752145423898,-3.13289939902365,"TEC",NA,-1.65811778031157,2819,"ENSMUSG00000103377"
"Gm37363",1.43540204760083,1.43635584357285,0.173115203331455,0.326498931902456,-4.51313337033594,"TEC",NA,-1.17262520246164,2233,"ENSMUSG00000104017"
"Gm37329",3.93094140078466,2.57096523507716,0.0223507069546206,0.0771207407136456,-3.43152325913668,"TEC",NA,-2.90520978078765,2057,"ENSMUSG00000103201"
"Gm7341",-0.712165296456222,-0.561483644507887,0.583444496899321,0.715457110287172,-5.03389390078232,"processed_pseudogene",NA,-2.06361893510456,926,"ENSMUSG00000103147"
"Gm38148",2.9711079387144,1.70907593271181,0.109749565073941,0.237329347472705,-4.22825173515947,"TEC",NA,-2.62070515208582,3012,"ENSMUSG00000103161"
"Gm19938",5.42575583974406,3.91257720788089,0.00159413633825432,0.0107807182924926,-2.2577165606496,"sense_intronic",NA,-3.16928869140098,3259,"ENSMUSG00000102331"
"Gm10568",-0.660968819487012,-0.708363634915218,0.49047683821898,0.638907915837562,-5.13581463165383,"TEC",NA,-0.734895898211,1634,"ENSMUSG00000102348"
"Sox17",-0.346302984967449,-0.520196284807316,0.611145989175737,0.73754794171419,-5.46553156482823,"protein_coding",20671,0.0978669436886581,4772,"ENSMUSG00000025902"
"Gm7369",-0.55839379998572,-0.713563094072758,0.487354580341204,0.635905886602556,-5.25465025754976,"processed_pseudogene",NA,-3.20790735655205,936,"ENSMUSG00000102735"
"Gm6085",0.511259029889004,0.346475954014867,0.734195239698436,0.828927449818497,-5.0091528261682,"processed_pseudogene",NA,-3.26087457572604,1470,"ENSMUSG00000098104"
"Gm25493",-1.350979241116,-0.813825058925074,0.42952272340124,0.586636558326878,-4.77413165643843,"snRNA",NA,-5.62168977869316,103,"ENSMUSG00000088000"
"Gm6123",1.3873356592017,1.21734608731534,0.243819019800528,0.410933315935285,-4.71741579669895,"processed_pseudogene",NA,-1.22382861355911,1069,"ENSMUSG00000103922"
"Mrpl15",0.523152812878229,2.30265599195139,0.0373551058604307,0.11154905535672,-4.34930418667595,"protein_coding",27395,3.59801462969054,8487,"ENSMUSG00000033845"
"Lypla1",-0.113805438267577,-0.521863149224828,0.610015132701093,0.736736428501666,-6.45716563001755,"protein_coding",18777,3.25509636917307,7145,"ENSMUSG00000025903"
"Tcea1",-0.440206501819947,-2.9466902768621,0.0107216291896848,0.0451681557815006,-3.44279979189307,"protein_coding",21399,4.76850597216134,3017,"ENSMUSG00000033813"
"Gm6104",-0.151916508851844,-0.142834440192237,0.888479188133759,0.933220277869995,-5.18333850709063,"processed_pseudogene",NA,-1.60959612937702,603,"ENSMUSG00000062588"
"Gm37277",-0.578576940015634,-1.40260101946588,0.182764021632164,0.33908744441186,-5.11776233738045,"TEC",NA,1.63121893998499,1111,"ENSMUSG00000103280"
"Rgs20",-0.954400786599391,-4.64344401360335,0.000390991276384917,0.00356840990551465,0.0929192097332736,"protein_coding",58175,3.74602400969697,4239,"ENSMUSG00000002459"
"Gm37079",2.14126371873008,1.23223095097053,0.238383576116809,0.405170211795164,-4.60208123634376,"TEC",NA,-3.15965625368622,2135,"ENSMUSG00000102653"
"Gm16041",2.18585741676384,1.70208818114365,0.111079009346271,0.239159235468102,-4.24184961648651,"antisense",NA,-1.3460243003939,3725,"ENSMUSG00000085623"
"Atp6v1h",0.320242485243421,2.97946049856854,0.0100509228765833,0.0430589999135309,-3.82552221866978,"protein_coding",108664,6.9938063504556,9746,"ENSMUSG00000033793"
"Oprk1",-0.822660402061939,-2.50594939213292,0.0253397354381214,0.0843856979508384,-3.65307420053224,"protein_coding",18387,2.49856627314119,9151,"ENSMUSG00000025905"
"Npbwr1",0.353853052355241,0.554188052228091,0.588291933639171,0.71881074777952,-5.45934652491169,"protein_coding",226304,0.161806210257071,3692,"ENSMUSG00000033774"
"Rb1cc1",0.294724857419497,3.55016217985427,0.00325116792179534,0.0185625151193014,-2.80953523412537,"protein_coding",12421,7.63138722920821,14690,"ENSMUSG00000025907"
"4732440D04Rik",-0.0247691593639458,-0.0500992147420065,0.960759046767419,0.977620800738985,-5.99539089290838,"antisense",NA,1.38681790065701,5428,"ENSMUSG00000090031"
"Gm2147",-1.23889108823048,-0.909787920533266,0.378503521704567,0.542006489684925,-4.7920030320025,"processed_pseudogene",NA,-3.9138996789443,639,"ENSMUSG00000103355"
"Gm19026",0.0848786348439347,0.210652914234861,0.836227468500751,0.898794302621612,-6.08627168180416,"processed_pseudogene",NA,1.42490242600527,4530,"ENSMUSG00000103845"
"St18",-0.967726162193285,-3.6713526293324,0.00255981592646401,0.0154539926849682,-1.61848009130984,"protein_coding",240690,3.09339099620382,6464,"ENSMUSG00000033740"
"Gm37108",-1.67320423856079,-1.57797298911013,0.137144461727086,0.277913437424999,-4.35674827350221,"processed_pseudogene",NA,-1.66854078948435,626,"ENSMUSG00000102135"
"Pcmtd1",-0.129929091370053,-1.34666935741627,0.199722868480162,0.359546265410396,-6.57954164135618,"protein_coding",319263,7.02512620741618,6654,"ENSMUSG00000051285"
"Gm26983",3.67757891900352,2.5108107677217,0.025103559679627,0.0838485169224604,-3.49058370680946,"processed_pseudogene",NA,-2.91193552043774,388,"ENSMUSG00000098201"
"Gm38372",2.9979350006592,4.81996010652392,0.000280856940727239,0.00275492826183619,0.577327455081579,"TEC",NA,1.782241262412,4028,"ENSMUSG00000103509"
"Gm9826",-1.03684360564718,-1.44265091562221,0.171363330729844,0.324056754277655,-4.72877828727774,"processed_pseudogene",NA,-0.277927022254229,1299,"ENSMUSG00000048538"
"Sntg1",0.664510084611875,4.94023832612713,0.000224661656830517,0.00232079328232512,0.355426481244784,"protein_coding",71096,5.07030758487803,10908,"ENSMUSG00000025909"
"Gm38024",3.00180345503283,2.13342749266865,0.0512820090186813,0.139363163408312,-3.78533748387567,"TEC",NA,-1.53058986790858,2532,"ENSMUSG00000102647"
"Gm38259",3.23413565864171,1.76482094609286,0.0996354444853451,0.221574901870187,-4.19449389355658,"TEC",NA,-3.55989946398989,3534,"ENSMUSG00000102253"
"Gm23358",2.28875733016644,1.39708048521246,0.184383482710474,0.341046013718108,-4.46907063556079,"miRNA",NA,-5.3575293619063,110,"ENSMUSG00000093970"
"Gm36964",1.6746833010408,0.935801031509705,0.36541517208558,0.529391310447448,-4.73086419060452,"processed_pseudogene",NA,-4.74078940888279,198,"ENSMUSG00000103933"
"Gm7493",1.65999034519873,1.28032684479424,0.221469285784914,0.385335923216472,-4.60207872589856,"processed_pseudogene",NA,-1.99726723989385,626,"ENSMUSG00000066693"
"Gm37629",5.12742841341863,3.70522137168729,0.00239465291150695,0.0146626359359204,-2.54147188100474,"TEC",NA,-3.80978256953747,1050,"ENSMUSG00000102316"
"Gm38008",2.13504812059205,1.29346980326756,0.217017053902873,0.379762404836786,-4.53562819316922,"processed_pseudogene",NA,-4.91881799265638,518,"ENSMUSG00000103819"
"Gm37143",5.55417797406004,4.0592266407231,0.0011976447063854,0.00857327781927958,-2.19576993606381,"TEC",NA,-3.6682444808889,3259,"ENSMUSG00000102871"
"Rrs1",0.224659875587964,0.964747152969481,0.351224148226109,0.516529820474894,-6.14014484004803,"protein_coding",59014,3.26834841572065,2048,"ENSMUSG00000061024"
"Adhfe1",0.078380308596119,0.17790132820234,0.861377577657302,0.915841908650233,-5.98886965543526,"protein_coding",76187,1.40854954386197,3780,"ENSMUSG00000025911"
"2610203C22Rik",1.95359836226939,2.4763573606669,0.0268240127747819,0.087881655183693,-3.30959780208142,"processed_transcript",NA,0.439616286727135,4910,"ENSMUSG00000079671"
"3110035E14Rik",-1.87569154986118,-20.4162937590819,9.92475652828085e-12,3.42926135575028e-09,17.3715462315103,"protein_coding",76982,7.34646767535708,3256,"ENSMUSG00000067879"
"Mybl1",0.151497768378099,0.418265059874166,0.682169664140491,0.791587264538172,-6.09596982470369,"protein_coding",17864,1.96543668109601,5402,"ENSMUSG00000025912"
"Vcpip1",0.270220157975719,3.00570625737405,0.00954376148618016,0.0414903074711637,-3.75425655561782,"protein_coding",70675,6.8802053389555,9749,"ENSMUSG00000045210"
"Sgk3",-0.297508080924305,-1.25231747197447,0.231199880883517,0.396567224221381,-5.89421010311382,"protein_coding",170755,3.52534683600541,14311,"ENSMUSG00000025915"
"Gm6195",-1.90596180223118,-1.12919300868451,0.278005546682225,0.447273644961369,-4.64330789381002,"processed_pseudogene",NA,-4.00698139383763,357,"ENSMUSG00000046334"
"Mcmdc2",2.0291727592189,2.39946992390913,0.0310793887400716,0.0979853437387865,-3.41060211465027,"protein_coding",240697,0.12047817918601,5916,"ENSMUSG00000046101"
"Snhg6",0.482441878366879,0.478203428790885,0.639969634046554,0.759619467513233,-5.32465481651404,"lincRNA",NA,-0.643549508821597,1146,"ENSMUSG00000098234"
"Ppp1r42",-1.91435659082722,-1.3773233094757,0.190276168563599,0.348306476684678,-4.51305226047995,"protein_coding",69312,-2.36918024041714,1523,"ENSMUSG00000025916"
"Cops5",0.0252595820177478,0.207793011388919,0.838416633292997,0.899953694808907,-7.20151648396961,"protein_coding",26754,5.61412352298617,3766,"ENSMUSG00000025917"
"Cspp1",0.901828409666972,5.63251883740113,6.44830384471742e-05,0.000849989494688659,1.75390256138259,"protein_coding",211660,4.40337850561546,17553,"ENSMUSG00000056763"
"1700047N06Rik",2.13961188199786,1.34724657846524,0.199541527852026,0.359456571889968,-4.51401820805857,"TEC",NA,-3.47312877527439,920,"ENSMUSG00000102356"
"Arfgef1",0.189142956038308,2.23721583844627,0.0422560674082139,0.121506420689458,-5.29594660167572,"protein_coding",211673,7.53006542931237,11318,"ENSMUSG00000067851"
"Gm26348",3.80435784455932,2.19848434607955,0.0454348901736763,0.128254078570353,-3.86455997720013,"misc_RNA",NA,-4.4725534848085,240,"ENSMUSG00000088153"
"Gm37569",4.04300088467409,3.51901410738593,0.0034575193819558,0.0194701169023712,-2.22333947875159,"TEC",NA,-1.3918295465713,1722,"ENSMUSG00000102556"
"Gm15604",-0.0158564007868446,-0.0171531744806215,0.986559202014088,0.991624581502373,-5.39067918011051,"processed_pseudogene",NA,-3.03718019564089,1456,"ENSMUSG00000083422"
"Prex2",-0.712360777929176,-6.33340391786709,1.94826862823853e-05,0.000327357234942301,2.54537008175322,"protein_coding",109294,7.03558704659475,16609,"ENSMUSG00000048960"
"Gm24173",1.54756968217937,0.903703899431064,0.381610442544486,0.543478003284094,-4.73074508720425,"snoRNA",NA,-5.65609825827107,128,"ENSMUSG00000077318"
"Gm28686",4.49544382690998,3.01716069277177,0.00933042581955127,0.0408318634739848,-3.14377260474494,"processed_pseudogene",NA,-4.26255342718448,609,"ENSMUSG00000101827"
"A830018L16Rik",-0.684755513270514,-6.47920316287325,1.53190042827953e-05,0.000267082976190673,2.92910932566686,"protein_coding",320492,6.16965850114285,9183,"ENSMUSG00000057715"
"Gm38069",2.97350212354538,1.6906001874878,0.113295324782384,0.242844740405757,-4.25852891591472,"TEC",NA,-3.9604854022205,2144,"ENSMUSG00000103561"
"Gm2383",-0.294799167683467,-0.237087202683756,0.816061909885398,0.884944183539885,-5.15475197598782,"processed_pseudogene",NA,-2.80222685925287,807,"ENSMUSG00000097628"
"Sulf1",-1.42937551382106,-7.20068385169101,4.86358334117037e-06,0.000104964708461175,4.427929289961,"protein_coding",240725,4.14533216920958,11294,"ENSMUSG00000016918"
"Slco5a1",0.643151962236985,1.35843651629211,0.196052419335767,0.355325633246414,-5.17836575708173,"protein_coding",240726,1.58161298622723,13137,"ENSMUSG00000025938"
"Ncoa2",0.163787205419175,1.8740450786717,0.0821866816846955,0.192825471562567,-5.82689565929415,"protein_coding",17978,7.0685782940434,15642,"ENSMUSG00000005886"
"Gm38376",4.41645246781758,2.7934187046806,0.0144903965934943,0.0563570059331901,-3.3343598040419,"TEC",NA,-4.42972683623782,2253,"ENSMUSG00000103506"
"Gm37409",4.81263026726477,3.47930018902788,0.00373988140863441,0.0206425722370018,-2.46806949384903,"TEC",NA,-2.41666439784815,1626,"ENSMUSG00000103495"
"Gm27881",1.35216974081446,0.799562101168997,0.43747054045655,0.593330259205142,-4.7720929902295,"miRNA",NA,-5.74451737772086,82,"ENSMUSG00000099183"
"Gm37702",1.86548014767891,1.46136680417821,0.166241750237757,0.317773907406725,-4.45182871058631,"TEC",NA,-2.2466649130872,1872,"ENSMUSG00000104170"
"Gm23169",0.557510880688665,0.295154430063111,0.7722565126406,0.855504798253126,-4.95917932397308,"snRNA",NA,-4.62143944116562,112,"ENSMUSG00000087782"
"Gm38120",1.99780655287913,2.41166722195481,0.030363822846361,0.096263915392228,-3.3940172849248,"TEC",NA,-0.364459917699153,4642,"ENSMUSG00000103085"
"Gm38380",3.65170900872164,2.56091602674192,0.0227894333708532,0.0783242899437656,-3.32427412947398,"TEC",NA,-1.78890139707482,2248,"ENSMUSG00000102664"
"Tram1",-0.570666915680407,-3.70777063683389,0.00238266694462693,0.0145949241592675,-1.89703138227552,"protein_coding",72265,4.50771721645498,3162,"ENSMUSG00000025935"
"Lactb2",0.537859035203112,2.33505633070734,0.0351320078628266,0.10686333331763,-4.26061918963678,"protein_coding",212442,3.51526917333354,4566,"ENSMUSG00000025937"
"Gm38319",3.71918143135101,2.42916895188973,0.0293644436041924,0.093911018347025,-3.54605105027376,"TEC",NA,-3.22401235238192,1266,"ENSMUSG00000102982"
"Gm5523",0.214999146670734,0.173488823415772,0.864778595501281,0.917939617761203,-5.14595381992008,"processed_pseudogene",NA,-2.86212994703962,997,"ENSMUSG00000097711"
"Eya1",0.263489672637259,1.29980699524818,0.21489600351376,0.377506887101939,-5.93669801618182,"protein_coding",14048,3.83308308150557,7808,"ENSMUSG00000025932"
"Gm22616",1.03768741778182,0.623011390876377,0.543405621022314,0.682737179978185,-4.83056039337477,"miRNA",NA,-5.88585019548002,100,"ENSMUSG00000095853"
"Gm9947",-0.479823436271449,-0.379646489501799,0.709968631970103,0.812074636504936,-5.17013084142556,"antisense",NA,-1.64762439629942,3566,"ENSMUSG00000054493"
"Gm37412",-0.220927840419428,-0.195990700378915,0.847465442409983,0.905737790131033,-5.24622663314283,"TEC",NA,-1.58380401440734,4321,"ENSMUSG00000103492"
"Smt3h2-ps4",0.126088938040689,0.109292461843887,0.914539079353025,0.949599608620612,-5.12206952960998,"processed_pseudogene",NA,-2.98242781022937,288,"ENSMUSG00000081201"
"Rpl5-ps1",-0.978755466612289,-0.685168431106823,0.504550181623884,0.650493527574291,-4.99214704161673,"processed_pseudogene",NA,-1.84291382055148,894,"ENSMUSG00000082193"
"Gm10566",0.983976066765899,0.590372827812707,0.564455138584917,0.699099937312317,-4.91653179975779,"processed_pseudogene",NA,-3.59987440039206,996,"ENSMUSG00000073737"
"Kcnb2",-0.303977459149169,-2.87157375953515,0.0124298061484012,0.0503013303637958,-3.92658031260506,"protein_coding",98741,6.41164548159475,15165,"ENSMUSG00000092083"
"Gm38116",2.75733296853161,1.78798859596944,0.0956805928602486,0.214886612017819,-4.15739673106295,"TEC",NA,-2.53826086266944,1533,"ENSMUSG00000102937"
"Gm37138",0.247952359591397,0.127456448298854,0.900412164561092,0.940227199637631,-4.98704062323301,"TEC",NA,-4.49102637641253,2089,"ENSMUSG00000104149"
"Terf1",0.62631628686348,1.36073275632722,0.195342607852921,0.354570361640844,-5.31093359408413,"protein_coding",21749,2.02423404778397,4608,"ENSMUSG00000025925"
"Gm37509",3.28349611625302,2.75083202572285,0.0157501841892327,0.0598353124397645,-3.13107379027451,"TEC",NA,-2.89827189013935,3169,"ENSMUSG00000104379"
"Rpl7",-0.668584306200987,-6.35350394930068,1.88442158679262e-05,0.000319091481135272,2.7201416265683,"protein_coding",19989,6.13640462397974,2687,"ENSMUSG00000043716"
"Rdh10",0.570852253537552,1.42728897726907,0.175664552987016,0.329764767745281,-5.07208550492699,"protein_coding",98711,1.43035027270285,4160,"ENSMUSG00000025921"
"Stau2",-0.267922903800149,-2.92251050922437,0.0112446126437342,0.0467741518490841,-3.90232420464761,"protein_coding",29819,6.82396485837761,6747,"ENSMUSG00000025920"
"Gm7568",2.33937941163659,1.3338345118864,0.20378971672523,0.36419891603252,-4.51350303084238,"antisense",NA,-4.2043854890272,1003,"ENSMUSG00000089982"
"Ube2w",-0.896445984785678,-5.27160588156435,0.000122626557456402,0.00142874045755517,1.00336301720039,"protein_coding",66799,5.00525715915482,4930,"ENSMUSG00000025939"
"Eloc",-0.330154035192072,-2.53122343749346,0.0241347450817662,0.0814945276632875,-4.33475492190622,"protein_coding",67923,5.23909878842355,3026,"ENSMUSG00000079658"
"Tmem70",-0.627352614571978,-3.71276321428463,0.00235936900206008,0.0144910273041736,-1.82067919349911,"protein_coding",70397,4.23458083038954,1820,"ENSMUSG00000025940"
"Ly96",-0.82680938864912,-0.76638533889351,0.456318462436524,0.610405481787441,-5.03177108315066,"protein_coding",17087,-1.50862558373573,1021,"ENSMUSG00000025779"
"Gm5828",-0.0838231438002446,-0.0770629870916112,0.93967621736591,0.965115994215643,-5.18016878172415,"processed_pseudogene",NA,-3.94666965696226,1860,"ENSMUSG00000091020"
"Jph1",-0.976433647229557,-5.36515588772108,0.000103631830336757,0.00124335357433235,1.33546360877849,"protein_coding",57339,4.19181751653583,4998,"ENSMUSG00000042686"
"Gdap1",0.373531516850959,4.10137847765284,0.00110349144033031,0.00805282493452845,-1.57873678008939,"protein_coding",14545,6.79737917667974,7731,"ENSMUSG00000025777"
"Rbm6-ps1",-1.0278715728571,-1.2358461950695,0.237077853052528,0.403580935590357,-4.76632241679607,"processed_pseudogene",NA,-0.534969446491746,2870,"ENSMUSG00000101589"
"Crispld1",-0.247505306329533,-0.961316484918198,0.352885534778858,0.518253503405728,-6.00530016869083,"protein_coding",83691,2.86855549341583,4515,"ENSMUSG00000025776"
"Gm7690",3.77952877107029,2.42452257918007,0.029626656910494,0.0945413365889388,-3.67543888408687,"processed_pseudogene",NA,-4.678178865392,1399,"ENSMUSG00000100554"
"Gm28756",0.407394201142457,0.741816579754867,0.470598352258694,0.622358175560872,-5.58551796739506,"processed_transcript",NA,0.989904842182288,2570,"ENSMUSG00000109887"
"Tfap2d",-0.989834283610957,-1.58334991580283,0.135914662035314,0.276450371799085,-4.60297466563956,"protein_coding",226896,0.603086129877482,1954,"ENSMUSG00000042596"
"Gm10075",-1.10010220717766,-0.796445083082138,0.439219907721174,0.595002685490695,-4.8395745009633,"processed_pseudogene",NA,-4.67628555503124,545,"ENSMUSG00000100720"
"Tfap2b",-1.135554411241,-1.66469552728145,0.118435334554509,0.250563280409889,-4.41234237948002,"protein_coding",21419,-0.275943818605661,6338,"ENSMUSG00000025927"
"Gm4849",0.279547540004274,0.535633403453661,0.600712689671284,0.729647452603853,-5.68423992133482,"processed_pseudogene",NA,-1.68459189299388,2246,"ENSMUSG00000100204"
"Mcm3",-0.240610763114331,-0.422422136415448,0.679204748710936,0.789512300959047,-5.65973593634402,"protein_coding",17215,0.664893813206612,3752,"ENSMUSG00000041859"
"Paqr8",-1.13306001419274,-11.0956906917817,2.84692411342358e-08,1.6800709889949e-06,9.36610663369193,"protein_coding",74229,6.67851612331029,5488,"ENSMUSG00000025931"
"Gm24171",3.00998358752783,1.88787697614735,0.0801849043429674,0.189546947131183,-4.12092842659306,"snoRNA",NA,-4.91202039018197,131,"ENSMUSG00000077314"
"Gm28064",0.646049440223436,0.555120092288521,0.587671503420204,0.71839494469521,-5.08504576084384,"processed_pseudogene",NA,-1.55493146497175,858,"ENSMUSG00000100929"
"Efhc1",1.82031655482629,1.40983343174087,0.180660119024725,0.336215259540416,-4.55156208474511,"protein_coding",71877,-1.16333770810249,2208,"ENSMUSG00000041809"
"Tram2",-0.726123840768784,-1.21735179800016,0.24381691604767,0.410933315935285,-5.05501918844706,"protein_coding",170829,0.718698180176303,6661,"ENSMUSG00000041779"
"Gm2693",2.01717681021495,1.12986571184348,0.27773153372196,0.446997921532106,-4.62402199316987,"unprocessed_pseudogene",NA,-5.4471388262301,571,"ENSMUSG00000100819"
"Tmem14a",-1.67682876517203,-5.03087044656821,0.000190105629254971,0.00202333342260813,0.986805519448307,"protein_coding",75712,2.27570313908528,1351,"ENSMUSG00000025933"
"Gsta3",2.63965509644013,1.65628467886539,0.120147356480949,0.252956476334636,-4.27557469718244,"protein_coding",14859,-3.0351400472353,4344,"ENSMUSG00000025934"
"Gm7094",-2.96666072147719,-2.13678888663326,0.0509634981912511,0.138796558434273,-3.85729190249871,"unprocessed_pseudogene",NA,-3.41932855967757,366,"ENSMUSG00000096375"
"Gm2709",-2.01105624954185,-1.1914168737803,0.253517740934026,0.421222350441409,-4.59409769623218,"unprocessed_pseudogene",NA,-5.40459598368976,350,"ENSMUSG00000085507"
"Gm16533",1.75126202685153,1.00628388626739,0.331546117026169,0.498601398091289,-4.68516024262097,"processed_pseudogene",NA,-5.56485029238732,228,"ENSMUSG00000094926"
"Kcnq5",-1.08149712539478,-10.64276850772,4.78926680215713e-08,2.50098498522239e-06,8.80930322622926,"protein_coding",226922,6.85788311234012,7689,"ENSMUSG00000028033"
"Gm36949",3.40087217212864,2.26549835353543,0.0400679867811767,0.117303205392341,-3.73574190804106,"TEC",NA,-3.75172752021102,2327,"ENSMUSG00000104138"
"Gm7658",1.37571690902194,1.54748938201242,0.144298067155607,0.288119815732671,-4.47665750263595,"processed_pseudogene",NA,-0.510131931894074,1124,"ENSMUSG00000082935"
"Gm38243",5.05671860461138,3.28605270261788,0.0054820089118296,0.0275377684115343,-2.85744333887837,"TEC",NA,-4.17312401560348,1567,"ENSMUSG00000103748"
"Gm26580",-1.35065337911193,-2.59672138740506,0.0212631258508223,0.0744653953887915,-3.16680374619,"lincRNA",NA,0.990361330194709,2095,"ENSMUSG00000097109"
"Rims1",-0.217916741286047,-3.01327156459469,0.00940232584059263,0.041047523557487,-4.16481877971271,"protein_coding",NA,9.36882203687472,7080,"ENSMUSG00000041670"
"Gm26866",-0.0905757334362843,-0.0485055878292759,0.962006212252261,0.978038773382885,-5.03710848837788,"processed_pseudogene",NA,-3.36406832692372,802,"ENSMUSG00000097642"
"Gm27028",2.05147886738227,1.14490527764297,0.271658715631671,0.44067641474935,-4.61612517524813,"lincRNA",NA,-5.43210585806817,399,"ENSMUSG00000097970"
"Gm29107",3.68641748938139,2.11093559034038,0.0534612596227352,0.143053869445156,-3.93872516571668,"lincRNA",NA,-4.53182997684182,347,"ENSMUSG00000100775"
"Ogfrl1",-0.721885828184241,-6.70313709057304,1.06491979184956e-05,0.000199911149890655,3.27167608026722,"protein_coding",70155,6.38545427469736,8109,"ENSMUSG00000026158"
"B3gat2",0.695421585201904,2.96380250703573,0.0103660663820153,0.0440648616527008,-3.06216941875577,"protein_coding",280645,3.35690970302534,6203,"ENSMUSG00000026156"
"Smap1",0.175888617511053,1.67606086189575,0.116155701342456,0.247205487923508,-5.99892786317588,"protein_coding",98366,6.31277643586305,3575,"ENSMUSG00000026155"
"Sdhaf4",-2.09708575262797,-4.0442140969534,0.00123312799408085,0.00877249108105347,-0.759673954231382,"protein_coding",68002,1.34108829616071,874,"ENSMUSG00000026154"
"Gm26524",-1.75079701589716,-0.989594761320893,0.339355619792557,0.506216070125796,-4.69509135204293,"TEC",NA,-5.3575293619063,390,"ENSMUSG00000102495"
"Fam135a",0.421779648122969,3.03181510863107,0.00906435427705488,0.0399727376948455,-3.44250756392702,"protein_coding",68187,5.47655387161323,7773,"ENSMUSG00000026153"
"Col19a1",2.43752497093101,14.6833800934086,7.85289072914188e-10,1.00002659951926e-07,12.9255816513366,"protein_coding",12823,4.89453018682856,6887,"ENSMUSG00000026141"
"Gm26418",1.21970540128288,0.726172064707104,0.479832661571835,0.629618337230325,-4.79817755458446,"snoRNA",NA,-5.80494572428498,137,"ENSMUSG00000077463"
"Tubb4b-ps2",0.0326169805754187,0.0380795539664367,0.970167976603968,0.982879941979439,-5.35961693215365,"processed_pseudogene",NA,-3.64635924100175,1337,"ENSMUSG00000099997"
"Gm28439",-3.23133538862842,-3.63314902075116,0.00276001155004361,0.0163230932199685,-1.84818283032245,"unprocessed_pseudogene",NA,-0.344013995408189,876,"ENSMUSG00000100131"
"Gm10222",-2.87206461265262,-2.40922333922097,0.0305059262903833,0.0965969246618273,-3.55369865977106,"unprocessed_pseudogene",NA,-2.49997516328563,294,"ENSMUSG00000067736"
"Gm28438",-3.53775342021325,-3.05370279173599,0.00868087330321836,0.0387683956215921,-2.84977407442382,"unprocessed_pseudogene",NA,-2.16154377664673,345,"ENSMUSG00000101939"
"Gm28437",-2.96971259610202,-3.43323553404302,0.00409661063023183,0.022146919832157,-2.054965613012,"unprocessed_pseudogene",NA,-0.191928569657267,783,"ENSMUSG00000101111"
"Gm10925",-2.88476719698402,-5.01307096219497,0.000196428299989446,0.00207843666694372,0.598024691713221,"unprocessed_pseudogene",NA,1.17904809505049,678,"ENSMUSG00000100862"
"Gm28661",-3.94274728613176,-3.39343677645053,0.00443225064063755,0.0234776672222144,-2.42979239142681,"unprocessed_pseudogene",NA,-1.94484584441978,681,"ENSMUSG00000102070"
"Gm29216",-3.59588469183823,-4.51500321495203,0.000498555371284395,0.00431157337771604,-0.58997060213184,"unprocessed_pseudogene",NA,0.331355116675576,492,"ENSMUSG00000101249"
"Lmbrd1",-0.0509201360856478,-0.603601472321897,0.555871203360526,0.692426270694111,-7.38280536728721,"protein_coding",68421,7.50858743868044,5960,"ENSMUSG00000073725"
"Adgrb3",-0.0504446174355066,-0.62398320644408,0.542785579347349,0.6826671350276,-7.39473756424816,"protein_coding",210933,7.6357608283378,18559,"ENSMUSG00000033569"
"Gm15702",1.87467780923252,1.06977003699928,0.303022501435469,0.471734200118585,-4.65473601012187,"processed_pseudogene",NA,-5.49886217966546,444,"ENSMUSG00000080849"
"Gm20172",4.21748996872061,3.11070543193472,0.00775597698813956,0.0357169449774524,-2.81851571795549,"TEC",NA,-2.31949233848692,1551,"ENSMUSG00000104257"
"Gm22260",1.60665149485347,0.937303206760365,0.364669053981687,0.528623297446625,-4.71647453179256,"snRNA",NA,-5.62168977869316,107,"ENSMUSG00000096866"
"Gm37331",2.09355656800273,1.52636040661184,0.149440812085103,0.295323509591297,-4.39277600325269,"TEC",NA,-2.18105174736388,3375,"ENSMUSG00000103209"
